order_line_id,order_id,product_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cost_amount,profit
OL000159467,OR0068322,PR01425,2,21.32,0.25,42.64,31.98,23.82,8.16
OL000159468,OR0068322,PR00015,5,5.41,0.0,27.05,27.05,13.55,13.5
OL000159469,OR0068323,PR00629,1,94.99,0.05,94.99,90.24,37.87,52.37
OL000159470,OR0068323,PR01305,1,24.93,0.15,24.93,21.19,9.21,11.98
OL000159471,OR0068323,PR00593,1,130.82,0.0,130.82,130.82,50.07,80.75
OL000159472,OR0068324,PR00440,1,119.71,0.0,119.71,119.71,94.27,25.44
OL000159473,OR0068324,PR01222,1,6.6,0.1,6.6,5.94,2.46,3.48
OL000159474,OR0068324,PR00576,2,224.85,0.0,449.7,449.7,357.92,91.78
OL000159475,OR0068324,PR01096,1,52.23,0.0,52.23,52.23,24.74,27.49
OL000159476,OR0068325,PR01104,1,5.01,0.05,5.01,4.76,3.36,1.4
OL000159477,OR0068326,PR01477,1,246.13,0.0,246.13,246.13,159.56,86.57
OL000159478,OR0068326,PR01022,1,15.28,0.25,15.28,11.46,8.92,2.54
OL000159479,OR0068326,PR00149,1,264.23,0.1,264.23,237.81,134.65,103.16
OL000159480,OR0068327,PR00465,1,16.11,0.25,16.11,12.08,7.59,4.49
OL000159481,OR0068328,PR00437,4,35.28,0.0,141.12,141.12,86.0,55.12
OL000159482,OR0068328,PR00516,2,614.77,0.0,1229.54,1229.54,455.4,774.14
OL000159483,OR0068328,PR01013,1,19.55,0.0,19.55,19.55,7.05,12.5
OL000159484,OR0068329,PR01084,1,138.75,0.0,138.75,138.75,65.65,73.1
OL000159485,OR0068330,PR00215,4,4.46,0.15,17.84,15.16,7.36,7.8
OL000159486,OR0068330,PR01728,2,3.34,0.05,6.68,6.35,4.92,1.43
OL000159487,OR0068330,PR01152,3,234.5,0.1,703.5,633.15,266.82,366.33
OL000159488,OR0068330,PR00284,1,172.14,0.1,172.14,154.93,124.55,30.38
OL000159489,OR0068330,PR00142,1,2.58,0.0,2.58,2.58,1.53,1.05
OL000159490,OR0068331,PR00526,1,25.17,0.15,25.17,21.39,17.81,3.58
OL000159491,OR0068331,PR00104,4,284.58,0.1,1138.32,1024.49,713.8,310.69
OL000159492,OR0068331,PR01079,1,372.9,0.0,372.9,372.9,178.15,194.75
OL000159493,OR0068332,PR00545,1,8.59,0.0,8.59,8.59,4.64,3.95
OL000159494,OR0068333,PR01116,1,49.54,0.25,49.54,37.16,23.59,13.57
OL000159495,OR0068333,PR01210,1,31.23,0.25,31.23,23.42,22.09,1.33
OL000159496,OR0068334,PR00448,1,438.56,0.05,438.56,416.63,229.31,187.32
OL000159497,OR0068335,PR00531,2,93.46,0.0,186.92,186.92,80.66,106.26
OL000159498,OR0068335,PR00351,1,17.17,0.05,17.17,16.31,9.33,6.98
OL000159499,OR0068335,PR00056,1,185.21,0.0,185.21,185.21,76.55,108.66
OL000159500,OR0068336,PR01201,1,3.47,0.0,3.47,3.47,2.77,0.7
OL000159501,OR0068337,PR01240,5,826.14,0.05,4130.7,3924.16,2102.05,1822.11
OL000159502,OR0068337,PR00619,4,33.42,0.15,133.68,113.63,57.48,56.15
OL000159503,OR0068338,PR01318,1,4.73,0.0,4.73,4.73,3.72,1.01
OL000159504,OR0068339,PR00640,2,14.9,0.0,29.8,29.8,11.58,18.22
OL000159505,OR0068339,PR01198,1,87.92,0.0,87.92,87.92,38.27,49.65
OL000159506,OR0068339,PR00254,2,41.7,0.1,83.4,75.06,30.12,44.94
OL000159507,OR0068339,PR01054,1,27.0,0.0,27.0,27.0,10.75,16.25
OL000159508,OR0068340,PR01133,1,8.66,0.0,8.66,8.66,5.41,3.25
OL000159509,OR0068340,PR01583,2,497.87,0.2,995.74,796.59,598.38,198.21
OL000159510,OR0068341,PR00438,1,43.41,0.05,43.41,41.24,16.52,24.72
OL000159511,OR0068342,PR00408,2,49.85,0.0,99.7,99.7,77.56,22.14
OL000159512,OR0068342,PR00629,8,94.99,0.15,759.92,645.93,302.96,342.97
OL000159513,OR0068342,PR01159,2,34.45,0.0,68.9,68.9,34.62,34.28
OL000159514,OR0068343,PR01528,1,38.21,0.0,38.21,38.21,21.98,16.23
OL000159515,OR0068344,PR01570,2,14.34,0.1,28.68,25.81,10.58,15.23
OL000159516,OR0068344,PR01619,3,12.1,0.05,36.3,34.48,17.04,17.44
OL000159517,OR0068344,PR01654,1,82.58,0.0,82.58,82.58,32.73,49.85
OL000159518,OR0068344,PR01738,3,100.15,0.0,300.45,300.45,125.67,174.78
OL000159519,OR0068344,PR00460,1,17.79,0.0,17.79,17.79,13.31,4.48
OL000159520,OR0068345,PR00400,4,7.28,0.05,29.12,27.66,16.04,11.62
OL000159521,OR0068345,PR00809,1,60.11,0.0,60.11,60.11,23.31,36.8
OL000159522,OR0068345,PR00802,2,23.06,0.0,46.12,46.12,32.46,13.66
OL000159523,OR0068346,PR01047,2,102.8,0.05,205.6,195.32,83.06,112.26
OL000159524,OR0068346,PR01608,1,19.49,0.05,19.49,18.52,7.2,11.32
OL000159525,OR0068346,PR01023,4,19.55,0.0,78.2,78.2,29.52,48.68
OL000159526,OR0068346,PR00410,1,75.5,0.15,75.5,64.18,58.34,5.84
OL000159527,OR0068346,PR00272,1,21.54,0.0,21.54,21.54,10.38,11.16
OL000159528,OR0068347,PR01216,1,84.83,0.15,84.83,72.11,39.2,32.91
OL000159529,OR0068348,PR01751,1,43.53,0.05,43.53,41.35,22.42,18.93
OL000159530,OR0068349,PR00841,2,58.55,0.3,117.1,81.97,65.32,16.65
OL000159531,OR0068349,PR00858,1,39.29,0.0,39.29,39.29,20.6,18.69
OL000159532,OR0068350,PR01269,1,62.01,0.2,62.01,49.61,48.99,0.62
OL000159533,OR0068350,PR00614,5,14.11,0.0,70.55,70.55,27.25,43.3
OL000159534,OR0068350,PR00016,3,182.6,0.1,547.8,493.02,246.36,246.66
OL000159535,OR0068350,PR00732,1,328.88,0.05,328.88,312.44,182.8,129.64
OL000159536,OR0068350,PR00381,1,92.95,0.0,92.95,92.95,71.46,21.49
OL000159537,OR0068351,PR00837,1,49.07,0.0,49.07,49.07,20.55,28.52
OL000159538,OR0068351,PR00789,1,11.65,0.15,11.65,9.9,6.16,3.74
OL000159539,OR0068352,PR01474,1,7.56,0.0,7.56,7.56,4.56,3.0
OL000159540,OR0068353,PR00574,1,6.09,0.0,6.09,6.09,3.39,2.7
OL000159541,OR0068353,PR00796,1,232.88,0.0,232.88,232.88,126.56,106.32
OL000159542,OR0068353,PR01373,1,60.78,0.0,60.78,60.78,27.03,33.75
OL000159543,OR0068353,PR01236,1,16.54,0.0,16.54,16.54,8.12,8.42
OL000159544,OR0068354,PR00646,1,33.39,0.0,33.39,33.39,15.76,17.63
OL000159545,OR0068354,PR00750,1,29.4,0.05,29.4,27.93,21.99,5.94
OL000159546,OR0068354,PR01764,1,157.82,0.05,157.82,149.93,61.05,88.88
OL000159547,OR0068355,PR00749,1,262.57,0.2,262.57,210.06,145.01,65.05
OL000159548,OR0068356,PR00922,2,12.05,0.0,24.1,24.1,11.8,12.3
OL000159549,OR0068356,PR00785,2,93.79,0.0,187.58,187.58,75.9,111.68
OL000159550,OR0068357,PR00985,1,20.29,0.0,20.29,20.29,8.14,12.15
OL000159551,OR0068358,PR00859,8,41.08,0.0,328.64,328.64,136.0,192.64
OL000159552,OR0068358,PR00654,2,9.89,0.1,19.78,17.8,12.22,5.58
OL000159553,OR0068359,PR00130,2,6.05,0.0,12.1,12.1,5.38,6.72
OL000159554,OR0068359,PR00943,2,5.22,0.0,10.44,10.44,5.1,5.34
OL000159555,OR0068360,PR00148,1,16.58,0.0,16.58,16.58,8.22,8.36
OL000159556,OR0068361,PR00079,2,22.51,0.2,45.02,36.02,32.36,3.66
OL000159557,OR0068362,PR00609,2,35.53,0.1,71.06,63.95,32.0,31.95
OL000159558,OR0068362,PR01009,1,16.52,0.0,16.52,16.52,12.43,4.09
OL000159559,OR0068362,PR00114,1,206.81,0.0,206.81,206.81,82.47,124.34
OL000159560,OR0068363,PR00140,1,11.98,0.15,11.98,10.18,5.16,5.02
OL000159561,OR0068363,PR01482,1,14.85,0.0,14.85,14.85,5.75,9.1
OL000159562,OR0068363,PR01651,1,762.45,0.0,762.45,762.45,295.29,467.16
OL000159563,OR0068363,PR00379,1,249.89,0.0,249.89,249.89,140.47,109.42
OL000159564,OR0068364,PR00776,2,8.07,0.0,16.14,16.14,12.6,3.54
OL000159565,OR0068364,PR01517,1,49.73,0.0,49.73,49.73,21.36,28.37
OL000159566,OR0068364,PR01724,1,12.66,0.0,12.66,12.66,5.13,7.53
OL000159567,OR0068364,PR00491,2,7.16,0.0,14.32,14.32,9.66,4.66
OL000159568,OR0068365,PR01309,1,7.99,0.0,7.99,7.99,2.97,5.02
OL000159569,OR0068365,PR00507,1,462.19,0.0,462.19,462.19,197.92,264.27
OL000159570,OR0068366,PR00043,2,246.24,0.0,492.48,492.48,287.08,205.4
OL000159571,OR0068366,PR00305,1,99.71,0.0,99.71,99.71,53.17,46.54
OL000159572,OR0068366,PR00183,3,17.88,0.1,53.64,48.28,29.79,18.49
OL000159573,OR0068367,PR01385,2,22.43,0.0,44.86,44.86,18.36,26.5
OL000159574,OR0068368,PR01636,2,504.85,0.0,1009.7,1009.7,615.26,394.44
OL000159575,OR0068368,PR00690,2,4.62,0.1,9.24,8.32,6.94,1.38
OL000159576,OR0068368,PR00701,1,97.69,0.0,97.69,97.69,60.44,37.25
OL000159577,OR0068368,PR00667,1,274.13,0.2,274.13,219.3,99.61,119.69
OL000159578,OR0068369,PR01798,1,9.69,0.05,9.69,9.21,6.26,2.95
OL000159579,OR0068369,PR01261,2,33.45,0.25,66.9,50.18,28.68,21.5
OL000159580,OR0068369,PR01447,5,6.51,0.15,32.55,27.67,19.3,8.37
OL000159581,OR0068370,PR00666,1,39.9,0.05,39.9,37.9,28.44,9.46
OL000159582,OR0068371,PR00155,2,83.69,0.05,167.38,159.01,65.84,93.17
OL000159583,OR0068372,PR00370,1,143.23,0.05,143.23,136.07,90.55,45.52
OL000159584,OR0068372,PR00439,1,58.45,0.0,58.45,58.45,21.3,37.15
OL000159585,OR0068372,PR00247,1,6.34,0.0,6.34,6.34,2.64,3.7
OL000159586,OR0068373,PR00458,1,17.81,0.0,17.81,17.81,9.85,7.96
OL000159587,OR0068373,PR00737,2,8.24,0.0,16.48,16.48,10.02,6.46
OL000159588,OR0068373,PR01182,1,166.36,0.0,166.36,166.36,109.05,57.31
OL000159589,OR0068374,PR00370,1,143.23,0.05,143.23,136.07,90.55,45.52
OL000159590,OR0068375,PR00138,2,273.51,0.1,547.02,492.32,201.84,290.48
OL000159591,OR0068375,PR00851,1,382.47,0.0,382.47,382.47,137.17,245.3
OL000159592,OR0068376,PR01659,1,66.28,0.0,66.28,66.28,33.61,32.67
OL000159593,OR0068376,PR00811,1,24.28,0.0,24.28,24.28,10.26,14.02
OL000159594,OR0068377,PR00509,1,70.03,0.05,70.03,66.53,28.06,38.47
OL000159595,OR0068378,PR01429,2,100.68,0.0,201.36,201.36,81.96,119.4
OL000159596,OR0068378,PR01516,2,151.22,0.0,302.44,302.44,187.62,114.82
OL000159597,OR0068378,PR01071,1,15.17,0.05,15.17,14.41,5.61,8.8
OL000159598,OR0068378,PR01176,1,35.43,0.0,35.43,35.43,27.28,8.15
OL000159599,OR0068378,PR00036,1,112.59,0.0,112.59,112.59,45.67,66.92
OL000159600,OR0068379,PR01798,1,9.69,0.0,9.69,9.69,6.26,3.43
OL000159601,OR0068379,PR00515,2,8.04,0.0,16.08,16.08,8.48,7.6
OL000159602,OR0068380,PR01206,2,45.26,0.15,90.52,76.94,54.76,22.18
OL000159603,OR0068380,PR01703,2,6.43,0.0,12.86,12.86,6.06,6.8
OL000159604,OR0068381,PR01074,5,181.29,0.0,906.45,906.45,420.95,485.5
OL000159605,OR0068381,PR01440,2,39.72,0.0,79.44,79.44,37.34,42.1
OL000159606,OR0068382,PR01519,2,22.07,0.0,44.14,44.14,22.98,21.16
OL000159607,OR0068382,PR00626,1,55.31,0.0,55.31,55.31,31.88,23.43
OL000159608,OR0068383,PR01246,1,83.07,0.1,83.07,74.76,30.9,43.86
OL000159609,OR0068383,PR00763,1,9.93,0.05,9.93,9.43,7.83,1.6
OL000159610,OR0068383,PR00320,1,294.44,0.25,294.44,220.83,161.46,59.37
OL000159611,OR0068383,PR01441,3,227.18,0.0,681.54,681.54,387.36,294.18
OL000159612,OR0068383,PR00899,1,456.11,0.2,456.11,364.89,198.4,166.49
OL000159613,OR0068383,PR01132,1,18.33,0.2,18.33,14.66,11.97,2.69
OL000159614,OR0068384,PR00431,1,135.52,0.0,135.52,135.52,58.02,77.5
OL000159615,OR0068385,PR00093,1,225.24,0.0,225.24,225.24,165.84,59.4
OL000159616,OR0068385,PR00620,3,3.61,0.0,10.83,10.83,5.82,5.01
OL000159617,OR0068385,PR00106,1,66.79,0.0,66.79,66.79,33.42,33.37
OL000159618,OR0068386,PR01685,1,43.14,0.0,43.14,43.14,15.83,27.31
OL000159619,OR0068387,PR00224,1,4.4,0.0,4.4,4.4,1.61,2.79
OL000159620,OR0068387,PR01087,3,37.0,0.0,111.0,111.0,60.0,51.0
OL000159621,OR0068388,PR01681,1,26.34,0.0,26.34,26.34,11.59,14.75
OL000159622,OR0068389,PR00796,3,232.88,0.0,698.64,698.64,379.68,318.96
OL000159623,OR0068390,PR00736,1,49.89,0.05,49.89,47.4,26.95,20.45
OL000159624,OR0068390,PR00587,1,120.33,0.25,120.33,90.25,70.13,20.12
OL000159625,OR0068390,PR01465,3,359.55,0.15,1078.65,916.85,420.6,496.25
OL000159626,OR0068390,PR01141,1,3.98,0.0,3.98,3.98,2.77,1.21
OL000159627,OR0068391,PR01665,1,21.64,0.0,21.64,21.64,8.29,13.35
OL000159628,OR0068391,PR01676,1,37.49,0.0,37.49,37.49,28.21,9.28
OL000159629,OR0068391,PR01396,1,16.47,0.0,16.47,16.47,9.42,7.05
OL000159630,OR0068392,PR00194,1,26.6,0.0,26.6,26.6,10.19,16.41
OL000159631,OR0068392,PR01574,1,225.02,0.0,225.02,225.02,91.56,133.46
OL000159632,OR0068392,PR01429,1,100.68,0.15,100.68,85.58,40.98,44.6
OL000159633,OR0068392,PR00531,1,93.46,0.0,93.46,93.46,40.33,53.13
OL000159634,OR0068392,PR01228,1,45.08,0.15,45.08,38.32,30.12,8.2
OL000159635,OR0068393,PR00980,2,33.49,0.0,66.98,66.98,38.02,28.96
OL000159636,OR0068393,PR00293,1,215.47,0.0,215.47,215.47,101.9,113.57
OL000159637,OR0068394,PR00995,1,230.63,0.1,230.63,207.57,129.56,78.01
OL000159638,OR0068394,PR01463,1,241.63,0.25,241.63,181.22,87.43,93.79
OL000159639,OR0068394,PR01419,1,497.37,0.0,497.37,497.37,264.66,232.71
OL000159640,OR0068394,PR01592,2,31.97,0.0,63.94,63.94,40.46,23.48
OL000159641,OR0068395,PR01477,3,246.13,0.05,738.39,701.47,478.68,222.79
OL000159642,OR0068395,PR00169,2,20.02,0.0,40.04,40.04,21.64,18.4
OL000159643,OR0068395,PR01561,1,24.39,0.0,24.39,24.39,15.77,8.62
OL000159644,OR0068395,PR01538,2,650.6,0.0,1301.2,1301.2,502.32,798.88
OL000159645,OR0068396,PR00561,1,92.28,0.0,92.28,92.28,69.34,22.94
OL000159646,OR0068396,PR00676,1,14.32,0.0,14.32,14.32,10.14,4.18
OL000159647,OR0068396,PR00369,1,6.79,0.0,6.79,6.79,4.24,2.55
OL000159648,OR0068396,PR01320,4,29.53,0.0,118.12,118.12,81.28,36.84
OL000159649,OR0068397,PR01710,2,96.28,0.0,192.56,192.56,99.3,93.26
OL000159650,OR0068398,PR01470,1,105.89,0.3,105.89,74.12,44.75,29.37
OL000159651,OR0068398,PR00566,1,521.83,0.0,521.83,521.83,377.22,144.61
OL000159652,OR0068399,PR00834,1,12.56,0.15,12.56,10.68,6.41,4.27
OL000159653,OR0068399,PR01743,2,5.6,0.0,11.2,11.2,6.58,4.62
OL000159654,OR0068399,PR01214,2,11.18,0.05,22.36,21.24,11.14,10.1
OL000159655,OR0068400,PR01403,1,87.96,0.05,87.96,83.56,46.04,37.52
OL000159656,OR0068401,PR00050,1,40.76,0.15,40.76,34.65,18.58,16.07
OL000159657,OR0068401,PR01707,8,20.26,0.0,162.08,162.08,66.72,95.36
OL000159658,OR0068401,PR01570,1,14.34,0.05,14.34,13.62,5.29,8.33
OL000159659,OR0068401,PR00673,2,93.56,0.05,187.12,177.76,129.18,48.58
OL000159660,OR0068402,PR00522,1,17.05,0.0,17.05,17.05,6.31,10.74
OL000159661,OR0068402,PR01272,4,19.27,0.1,77.08,69.37,48.12,21.25
OL000159662,OR0068402,PR00431,1,135.52,0.0,135.52,135.52,58.02,77.5
OL000159663,OR0068403,PR00606,1,162.01,0.0,162.01,162.01,67.64,94.37
OL000159664,OR0068403,PR00057,1,216.63,0.0,216.63,216.63,89.21,127.42
OL000159665,OR0068403,PR01767,3,17.39,0.0,52.17,52.17,38.31,13.86
OL000159666,OR0068404,PR00539,1,131.31,0.1,131.31,118.18,74.26,43.92
OL000159667,OR0068405,PR01586,1,2.58,0.0,2.58,2.58,1.42,1.16
OL000159668,OR0068405,PR01182,3,166.36,0.0,499.08,499.08,327.15,171.93
OL000159669,OR0068405,PR00343,3,7.2,0.0,21.6,21.6,8.73,12.87
OL000159670,OR0068405,PR00761,1,320.91,0.0,320.91,320.91,212.5,108.41
OL000159671,OR0068405,PR00733,1,26.52,0.0,26.52,26.52,18.64,7.88
OL000159672,OR0068406,PR01027,2,64.13,0.0,128.26,128.26,67.82,60.44
OL000159673,OR0068406,PR00263,1,6.02,0.0,6.02,6.02,2.5,3.52
OL000159674,OR0068407,PR00306,1,3.93,0.15,3.93,3.34,2.56,0.78
OL000159675,OR0068407,PR01729,1,5.5,0.1,5.5,4.95,3.43,1.52
OL000159676,OR0068408,PR01782,1,17.84,0.0,17.84,17.84,10.71,7.13
OL000159677,OR0068409,PR00714,1,5.9,0.0,5.9,5.9,2.48,3.42
OL000159678,OR0068409,PR01123,1,7.82,0.0,7.82,7.82,3.68,4.14
OL000159679,OR0068410,PR01033,8,9.76,0.0,78.08,78.08,44.56,33.52
OL000159680,OR0068410,PR00703,5,47.39,0.05,236.95,225.1,145.85,79.25
OL000159681,OR0068411,PR01077,1,36.02,0.0,36.02,36.02,15.23,20.79
OL000159682,OR0068411,PR00762,1,33.51,0.15,33.51,28.48,19.7,8.78
OL000159683,OR0068412,PR01097,2,338.41,0.0,676.82,676.82,297.9,378.92
OL000159684,OR0068413,PR00154,1,521.79,0.0,521.79,521.79,214.54,307.25
OL000159685,OR0068413,PR00998,3,204.8,0.1,614.4,552.96,396.9,156.06
OL000159686,OR0068413,PR00073,1,3.48,0.0,3.48,3.48,2.06,1.42
OL000159687,OR0068413,PR01415,1,73.54,0.05,73.54,69.86,29.09,40.77
OL000159688,OR0068413,PR01361,1,10.39,0.0,10.39,10.39,8.08,2.31
OL000159689,OR0068413,PR01143,1,2.44,0.05,2.44,2.32,1.07,1.25
OL000159690,OR0068414,PR01493,3,142.03,0.0,426.09,426.09,260.52,165.57
OL000159691,OR0068415,PR00967,2,52.97,0.1,105.94,95.35,82.04,13.31
OL000159692,OR0068415,PR01616,1,35.67,0.1,35.67,32.1,18.68,13.42
OL000159693,OR0068416,PR01569,1,71.54,0.2,71.54,57.23,32.16,25.07
OL000159694,OR0068416,PR00432,1,77.55,0.0,77.55,77.55,40.45,37.1
OL000159695,OR0068417,PR01036,1,3.74,0.1,3.74,3.37,2.03,1.34
OL000159696,OR0068417,PR00681,5,4.92,0.0,24.6,24.6,11.9,12.7
OL000159697,OR0068417,PR00160,1,9.07,0.1,9.07,8.16,6.04,2.12
OL000159698,OR0068417,PR01018,2,7.74,0.0,15.48,15.48,10.58,4.9
OL000159699,OR0068417,PR01764,3,157.82,0.1,473.46,426.11,183.15,242.96
OL000159700,OR0068418,PR00449,1,690.35,0.0,690.35,690.35,270.31,420.04
OL000159701,OR0068418,PR00466,1,12.6,0.0,12.6,12.6,6.1,6.5
OL000159702,OR0068419,PR01376,2,23.13,0.0,46.26,46.26,35.66,10.6
OL000159703,OR0068419,PR00575,1,7.35,0.05,7.35,6.98,4.59,2.39
OL000159704,OR0068419,PR00637,1,388.26,0.0,388.26,388.26,159.91,228.35
OL000159705,OR0068419,PR00668,1,119.72,0.15,119.72,101.76,48.92,52.84
OL000159706,OR0068419,PR00985,2,20.29,0.1,40.58,36.52,16.28,20.24
OL000159707,OR0068420,PR01031,1,299.54,0.25,299.54,224.66,123.87,100.79
OL000159708,OR0068420,PR00150,1,51.78,0.0,51.78,51.78,19.92,31.86
OL000159709,OR0068421,PR00207,1,65.08,0.0,65.08,65.08,23.54,41.54
OL000159710,OR0068422,PR00640,2,14.9,0.0,29.8,29.8,11.58,18.22
OL000159711,OR0068422,PR00124,2,120.41,0.0,240.82,240.82,146.22,94.6
OL000159712,OR0068422,PR00802,1,23.06,0.0,23.06,23.06,16.23,6.83
OL000159713,OR0068422,PR00355,1,40.66,0.2,40.66,32.53,23.59,8.94
OL000159714,OR0068422,PR00563,8,191.3,0.0,1530.4,1530.4,787.44,742.96
OL000159715,OR0068423,PR01142,3,31.77,0.0,95.31,95.31,45.66,49.65
OL000159716,OR0068423,PR01088,2,19.7,0.0,39.4,39.4,20.38,19.02
OL000159717,OR0068423,PR01797,4,174.3,0.0,697.2,697.2,547.48,149.72
OL000159718,OR0068424,PR01742,3,321.78,0.0,965.34,965.34,351.96,613.38
OL000159719,OR0068425,PR01779,2,430.8,0.1,861.6,775.44,321.14,454.3
OL000159720,OR0068426,PR01387,1,260.94,0.0,260.94,260.94,98.71,162.23
OL000159721,OR0068426,PR00151,1,109.44,0.0,109.44,109.44,53.13,56.31
OL000159722,OR0068427,PR01132,1,18.33,0.25,18.33,13.75,11.97,1.78
OL000159723,OR0068427,PR00333,1,6.27,0.0,6.27,6.27,3.14,3.13
OL000159724,OR0068427,PR00206,1,9.99,0.0,9.99,9.99,5.69,4.3
OL000159725,OR0068427,PR00963,1,58.14,0.1,58.14,52.33,20.86,31.47
OL000159726,OR0068428,PR01185,1,5.67,0.05,5.67,5.39,2.51,2.88
OL000159727,OR0068429,PR01499,1,342.85,0.05,342.85,325.71,178.44,147.27
OL000159728,OR0068430,PR00157,3,6.05,0.15,18.15,15.43,8.73,6.7
OL000159729,OR0068431,PR01762,1,171.82,0.1,171.82,154.64,66.33,88.31
OL000159730,OR0068431,PR00438,1,43.41,0.1,43.41,39.07,16.52,22.55
OL000159731,OR0068432,PR00424,1,13.88,0.0,13.88,13.88,5.48,8.4
OL000159732,OR0068432,PR00766,3,24.12,0.0,72.36,72.36,30.03,42.33
OL000159733,OR0068432,PR00041,5,21.53,0.0,107.65,107.65,47.75,59.9
OL000159734,OR0068432,PR01439,1,2.58,0.1,2.58,2.32,2.02,0.3
OL000159735,OR0068433,PR01410,8,49.42,0.0,395.36,395.36,148.0,247.36
OL000159736,OR0068433,PR00239,2,5.07,0.2,10.14,8.11,7.12,0.99
OL000159737,OR0068433,PR01647,1,62.76,0.05,62.76,59.62,41.87,17.75
OL000159738,OR0068433,PR01788,1,8.04,0.0,8.04,8.04,4.41,3.63
OL000159739,OR0068434,PR01627,1,8.47,0.1,8.47,7.62,3.34,4.28
OL000159740,OR0068435,PR01406,1,84.04,0.0,84.04,84.04,46.14,37.9
OL000159741,OR0068435,PR00575,3,7.35,0.1,22.05,19.85,13.77,6.08
OL000159742,OR0068435,PR00762,2,33.51,0.1,67.02,60.32,39.4,20.92
OL000159743,OR0068436,PR01636,1,504.85,0.0,504.85,504.85,307.63,197.22
OL000159744,OR0068436,PR00373,2,218.78,0.05,437.56,415.68,167.9,247.78
OL000159745,OR0068436,PR00539,4,131.31,0.0,525.24,525.24,297.04,228.2
OL000159746,OR0068437,PR00061,2,190.64,0.05,381.28,362.22,193.06,169.16
OL000159747,OR0068438,PR00393,2,14.65,0.0,29.3,29.3,16.34,12.96
OL000159748,OR0068439,PR00682,1,81.66,0.0,81.66,81.66,36.23,45.43
OL000159749,OR0068439,PR00285,2,36.43,0.1,72.86,65.57,35.8,29.77
OL000159750,OR0068440,PR00497,1,7.22,0.3,7.22,5.05,4.17,0.88
OL000159751,OR0068441,PR00764,1,38.71,0.0,38.71,38.71,14.63,24.08
OL000159752,OR0068441,PR01112,4,228.25,0.0,913.0,913.0,639.36,273.64
OL000159753,OR0068442,PR00243,1,387.22,0.05,387.22,367.86,205.96,161.9
OL000159754,OR0068442,PR00199,2,135.68,0.0,271.36,271.36,151.8,119.56
OL000159755,OR0068442,PR00954,2,108.63,0.1,217.26,195.53,97.56,97.97
OL000159756,OR0068442,PR01280,2,10.1,0.0,20.2,20.2,7.28,12.92
OL000159757,OR0068442,PR01419,3,497.37,0.0,1492.11,1492.11,793.98,698.13
OL000159758,OR0068443,PR00930,1,42.71,0.0,42.71,42.71,20.83,21.88
OL000159759,OR0068443,PR00203,2,71.36,0.0,142.72,142.72,86.6,56.12
OL000159760,OR0068443,PR00840,1,403.16,0.0,403.16,403.16,184.51,218.65
OL000159761,OR0068444,PR01096,1,52.23,0.2,52.23,41.78,24.74,17.04
OL000159762,OR0068445,PR00722,3,109.02,0.0,327.06,327.06,117.15,209.91
OL000159763,OR0068446,PR01190,2,119.23,0.0,238.46,238.46,88.92,149.54
OL000159764,OR0068446,PR00106,1,66.79,0.0,66.79,66.79,33.42,33.37
OL000159765,OR0068446,PR00473,1,9.25,0.0,9.25,9.25,3.48,5.77
OL000159766,OR0068447,PR00126,2,6.67,0.0,13.34,13.34,8.52,4.82
OL000159767,OR0068447,PR01335,2,32.5,0.0,65.0,65.0,48.54,16.46
OL000159768,OR0068447,PR00084,1,87.97,0.05,87.97,83.57,41.79,41.78
OL000159769,OR0068448,PR00455,3,6.32,0.0,18.96,18.96,11.04,7.92
OL000159770,OR0068449,PR00216,1,24.07,0.0,24.07,24.07,12.83,11.24
OL000159771,OR0068450,PR01694,2,7.84,0.0,15.68,15.68,6.7,8.98
OL000159772,OR0068450,PR01544,1,25.21,0.0,25.21,25.21,10.12,15.09
OL000159773,OR0068450,PR00295,2,24.55,0.0,49.1,49.1,19.46,29.64
OL000159774,OR0068450,PR00750,2,29.4,0.0,58.8,58.8,43.98,14.82
OL000159775,OR0068450,PR01679,2,39.68,0.1,79.36,71.42,30.22,41.2
OL000159776,OR0068451,PR00026,1,2.23,0.25,2.23,1.67,1.4,0.27
OL000159777,OR0068452,PR00847,1,1036.5,0.1,1036.5,932.85,413.2,519.65
OL000159778,OR0068452,PR01056,1,31.11,0.05,31.11,29.55,17.01,12.54
OL000159779,OR0068452,PR01067,1,11.69,0.05,11.69,11.11,5.82,5.29
OL000159780,OR0068452,PR01265,2,71.33,0.0,142.66,142.66,102.98,39.68
OL000159781,OR0068452,PR00912,1,315.52,0.0,315.52,315.52,120.57,194.95
OL000159782,OR0068453,PR01307,1,65.73,0.15,65.73,55.87,23.85,32.02
OL000159783,OR0068453,PR00913,2,73.25,0.3,146.5,102.55,55.14,47.41
OL000159784,OR0068454,PR00212,1,85.88,0.1,85.88,77.29,33.84,43.45
OL000159785,OR0068455,PR01615,3,8.45,0.0,25.35,25.35,9.96,15.39
OL000159786,OR0068455,PR01516,1,151.22,0.25,151.22,113.42,93.81,19.61
OL000159787,OR0068455,PR00903,1,86.05,0.05,86.05,81.75,36.44,45.31
OL000159788,OR0068456,PR00818,2,5.62,0.0,11.24,11.24,5.82,5.42
OL000159789,OR0068456,PR01350,8,19.85,0.0,158.8,158.8,95.84,62.96
OL000159790,OR0068457,PR01625,1,161.54,0.0,161.54,161.54,95.99,65.55
